0.000000000000000000e+00,2.800000000000000405e-03,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,6.400000000000001174e-03,3.604187560683595488e-03,1.155510750057713205e-03
0.000000000000000000e+00,1.200000000000000198e-02,9.236927769854777828e-03,3.309336510772999812e-03
0.000000000000000000e+00,2.000000000000000389e-02,1.729203214396266008e-02,6.942686712849727160e-03
0.000000000000000000e+00,3.080000000000000793e-02,2.818399543086132913e-02,1.259513380723140639e-02
0.000000000000000000e+00,4.480000000000000648e-02,4.231401586551449684e-02,2.087950531405443136e-02
0.000000000000000000e+00,6.240000000000001101e-02,6.026479794733436562e-02,3.266778293172437758e-02
0.000000000000000000e+00,8.400000000000001910e-02,8.220169215935398122e-02,4.829343510757112129e-02
0.000000000000000000e+00,1.056000000000000272e-01,1.038263125831113548e-01,6.393424672628161831e-02
0.000000000000000000e+00,1.272000000000000353e-01,1.256495007198803193e-01,7.962626118458243640e-02
0.000000000000000000e+00,1.488000000000000433e-01,1.472365924497752443e-01,9.518210604873751646e-02
0.000000000000000000e+00,1.704000000000000514e-01,1.691652402980004244e-01,1.107923781257276336e-01
0.000000000000000000e+00,1.920000000000000595e-01,1.910468327065714123e-01,1.266910591705927847e-01
0.000000000000000000e+00,2.136000000000000676e-01,2.123934863311424670e-01,1.422730510849865293e-01
0.000000000000000000e+00,2.352000000000000757e-01,2.339585363108400706e-01,1.579418777466445045e-01
0.000000000000000000e+00,2.568000000000000838e-01,2.558361746500156797e-01,1.736594272950813256e-01
0.000000000000000000e+00,2.784000000000000918e-01,2.775292850306398940e-01,1.891717952135792413e-01
0.000000000000000000e+00,3.000000000000000999e-01,2.992568537224868930e-01,2.048040676229262447e-01
0.000000000000000000e+00,3.216000000000001080e-01,3.213552025333755169e-01,2.203226713612857213e-01
0.000000000000000000e+00,3.432000000000001161e-01,3.427135517037809276e-01,2.359482004024320012e-01
0.000000000000000000e+00,3.648000000000001242e-01,3.637120515843787483e-01,2.512626942722980261e-01
0.000000000000000000e+00,3.864000000000001322e-01,3.857379378348587129e-01,2.671894335853288727e-01
0.000000000000000000e+00,4.080000000000001403e-01,4.069290796536580990e-01,2.822785273270770889e-01
0.000000000000000000e+00,4.296000000000001484e-01,4.288059818210585017e-01,2.970384093361399525e-01
0.000000000000000000e+00,4.512000000000001565e-01,4.511107206380356449e-01,3.131407038321069036e-01
0.000000000000000000e+00,4.728000000000001646e-01,4.727535442624156703e-01,3.290936199459486011e-01
0.000000000000000000e+00,4.944000000000001727e-01,4.944863893100712171e-01,3.440502685298331143e-01
0.000000000000000000e+00,5.160000000000001252e-01,5.156898214248825107e-01,3.588150925515449785e-01
0.000000000000000000e+00,5.376000000000000778e-01,5.376972231493204468e-01,3.748589474826540813e-01
0.000000000000000000e+00,5.592000000000000304e-01,5.590755455003764141e-01,3.894041845997295304e-01
0.000000000000000000e+00,5.807999999999999829e-01,5.815702277297982725e-01,4.062582573643678252e-01
0.000000000000000000e+00,6.023999999999999355e-01,6.033925690704496914e-01,4.218200230021040276e-01
0.000000000000000000e+00,6.239999999999998881e-01,6.250043075672370163e-01,4.378500961479173115e-01
0.000000000000000000e+00,6.455999999999998407e-01,6.488247391071364500e-01,4.529727090349124907e-01
0.000000000000000000e+00,6.671999999999997932e-01,6.692031935470101889e-01,4.678778439485070106e-01
0.000000000000000000e+00,6.887999999999997458e-01,6.921708687587689868e-01,4.825374077671589212e-01
0.000000000000000000e+00,7.103999999999996984e-01,7.137894625335732268e-01,4.981878091166814237e-01
0.000000000000000000e+00,7.319999999999996509e-01,7.354634131000482578e-01,5.120754129041236169e-01
0.000000000000000000e+00,7.535999999999996035e-01,7.588008983460392542e-01,5.269311766214797021e-01
0.000000000000000000e+00,7.751999999999995561e-01,7.798620551526556088e-01,5.422474246339169524e-01
0.000000000000000000e+00,7.967999999999995087e-01,8.025783587569161881e-01,5.572338884825628336e-01
0.000000000000000000e+00,8.183999999999994612e-01,8.245399890807126875e-01,5.726215802741296823e-01
0.000000000000000000e+00,8.399999999999994138e-01,8.461878807669132030e-01,5.875947668311264360e-01
0.000000000000000000e+00,8.615999999999993664e-01,8.697076646647369236e-01,6.041360945159440776e-01
0.000000000000000000e+00,8.831999999999993189e-01,8.925414295892076799e-01,6.196453887928049520e-01
0.000000000000000000e+00,9.047999999999992715e-01,9.134099345436254014e-01,6.372430981190143617e-01
0.000000000000000000e+00,9.263999999999992241e-01,9.346483663580694712e-01,6.525359544875215523e-01
0.000000000000000000e+00,9.479999999999991767e-01,9.556747700243189980e-01,6.683524401240864554e-01
0.000000000000000000e+00,9.695999999999991292e-01,9.778654415317985515e-01,6.831373565700652462e-01
0.000000000000000000e+00,9.911999999999990818e-01,9.992869908409247603e-01,6.974090691116238139e-01
0.000000000000000000e+00,1.012799999999999034e+00,1.021600552742301105e+00,7.119752638985997750e-01
0.000000000000000000e+00,1.034399999999999098e+00,1.041899825654788447e+00,7.280671884662326399e-01
0.000000000000000000e+00,1.055999999999999162e+00,1.063482224014820954e+00,7.418171386222555119e-01
0.000000000000000000e+00,1.077599999999999225e+00,1.083329468705396925e+00,7.573957842317620148e-01
0.000000000000000000e+00,1.099199999999999289e+00,1.105258070172153717e+00,7.729091779265873097e-01
0.000000000000000000e+00,1.120799999999999352e+00,1.127384190290588117e+00,7.887050499979513241e-01
0.000000000000000000e+00,1.142399999999999416e+00,1.149288722417110664e+00,8.051556456591166810e-01
0.000000000000000000e+00,1.163999999999999480e+00,1.168583915324619360e+00,8.210897448936437248e-01
0.000000000000000000e+00,1.185599999999999543e+00,1.189868159683795446e+00,8.354683943723018036e-01
0.000000000000000000e+00,1.207199999999999607e+00,1.212093209567005170e+00,8.521451476705982353e-01
0.000000000000000000e+00,1.228799999999999670e+00,1.233244580862312700e+00,8.666909402251546934e-01
0.000000000000000000e+00,1.250399999999999734e+00,1.253649097680184177e+00,8.812683557895241160e-01
0.000000000000000000e+00,1.271999999999999797e+00,1.274661410527056171e+00,8.967770059634974089e-01
0.000000000000000000e+00,1.293599999999999861e+00,1.295960648564941975e+00,9.116679956914881533e-01
0.000000000000000000e+00,1.315199999999999925e+00,1.317919805182040882e+00,9.272688568231755024e-01
0.000000000000000000e+00,1.336799999999999988e+00,1.339878328522152051e+00,9.416973502159872167e-01
0.000000000000000000e+00,1.358400000000000052e+00,1.362511936406100910e+00,9.564340348250982560e-01
0.000000000000000000e+00,1.380000000000000115e+00,1.384753684571882415e+00,9.724316263838691521e-01
0.000000000000000000e+00,1.401600000000000179e+00,1.405805097337715415e+00,9.885249316785427176e-01
0.000000000000000000e+00,1.423200000000000243e+00,1.426127017850861600e+00,1.002980045047686009e+00
