1.434343434343434254e+01,1.016904600000000187e+03,1.017439590799252073e+03,1.000998334569303893e+03
1.454545454545454497e+01,1.045353600000000370e+03,1.042539798009891911e+03,1.009928304865926407e+03
1.474747474747474740e+01,1.074195000000000391e+03,1.070700930274801294e+03,1.067162878253783219e+03
1.494949494949494984e+01,1.103428800000000592e+03,1.104130841952555329e+03,1.144982551117102503e+03
1.515151515151515049e+01,1.133055000000000746e+03,1.137011312491885519e+03,1.172048905364889151e+03
1.535353535353535293e+01,1.163073600000000852e+03,1.159197701284138248e+03,1.086901896941051064e+03
1.555555555555555536e+01,1.193484600000000910e+03,1.180427867784251021e+03,1.096694559842262834e+03
1.575757575757575779e+01,1.224288000000000920e+03,1.205965602366468147e+03,1.167595215809363026e+03
1.595959595959595845e+01,1.255483800000001111e+03,1.233461027382193834e+03,1.205509475109646473e+03
1.616161616161616266e+01,1.287072000000001253e+03,1.264901551107321666e+03,1.276948227438546382e+03
1.636363636363636331e+01,1.319052600000001348e+03,1.304495495505336748e+03,1.389482519512758245e+03
1.656565656565656397e+01,1.351425600000001396e+03,1.340972759532368627e+03,1.389602836513387274e+03
1.676767676767676818e+01,1.384191000000001395e+03,1.376132258232585855e+03,1.401870713893086076e+03
1.696969696969696884e+01,1.417348800000001575e+03,1.411630891766645618e+03,1.434668263718163871e+03
1.717171717171717304e+01,1.450899000000001706e+03,1.453359515133517561e+03,1.533882700236595383e+03
1.737373737373737370e+01,1.484841600000001790e+03,1.490615778462306935e+03,1.516989228238688611e+03
1.757575757575757436e+01,1.519176600000001827e+03,1.520704403462778373e+03,1.476149457812675109e+03
1.777777777777777857e+01,1.553904000000001815e+03,1.553523700509958189e+03,1.532692297472642622e+03
1.797979797979797922e+01,1.589023800000001984e+03,1.587847939923886997e+03,1.581849108514745694e+03
1.818181818181817988e+01,1.624536000000002105e+03,1.628176294274526981e+03,1.674911023674723992e+03
1.838383838383838409e+01,1.660440600000002178e+03,1.675962082169576661e+03,1.780388415647179045e+03
1.858585858585858475e+01,1.696737600000002203e+03,1.709693231154622254e+03,1.675284578232320428e+03
1.878787878787878896e+01,1.733427000000002181e+03,1.743850067994857682e+03,1.714392811802055121e+03
1.898989898989898961e+01,1.770508800000002338e+03,1.788179466771122861e+03,1.855391950071253859e+03
1.919191919191919027e+01,1.807983000000002448e+03,1.824201315399968962e+03,1.803844922915989400e+03
1.939393939393939448e+01,1.845849600000002511e+03,1.861887885988023299e+03,1.852406511078944050e+03
1.959595959595959513e+01,1.884108600000002525e+03,1.888757782183250129e+03,1.774132778149316437e+03
1.979797979797979934e+01,1.922760000000002492e+03,1.917282498730484576e+03,1.821493568758114179e+03
2.000000000000000000e+01,1.961803800000002639e+03,1.955737291321594057e+03,1.952776665677225992e+03
