4.005706134094151327e-01 3.111538681717965549e+00
6.008559201141226991e-01 3.920973863442082097e-01
8.011412268188302654e-01 5.028346069996033618e-01
1.001426533523537721e+00 6.417813606340388999e-01
1.201711840228245398e+00 7.894911926170075089e-01
1.401997146932953076e+00 9.106881044549506310e-01
1.602282453637660531e+00 1.022881122021856992e+00
1.802567760342367986e+00 1.155645180721387888e+00
2.002853067047075442e+00 1.119356878368795716e+00
2.203138373751783341e+00 1.035766594454440748e+00
2.403423680456490796e+00 9.904124577363213611e-01
2.603708987161198252e+00 9.050329942153637619e-01
2.803994293865906151e+00 8.477051462916659341e-01
3.004279600570613606e+00 7.712503493490542317e-01
3.204564907275321062e+00 7.189255174615041266e-01
3.404850213980028517e+00 6.732464171808603126e-01
3.605135520684735972e+00 6.482069200230233808e-01
3.805420827389443872e+00 6.175383344094445004e-01
4.005706134094150883e+00 6.013014710016446607e-01
4.205991440798858783e+00 5.609313189758440288e-01
4.406276747503566682e+00 5.276105851714427697e-01
4.606562054208273693e+00 5.274590161920584830e-01
4.806847360912981593e+00 4.984580268787337509e-01
5.007132667617689492e+00 4.764173088995449779e-01
5.207417974322396503e+00 4.474280390317466050e-01
5.407703281027104403e+00 4.255047129749421342e-01
5.607988587731812302e+00 4.171409511336802711e-01
5.808273894436519313e+00 4.158703683227040759e-01
6.008559201141227213e+00 3.949044664350657707e-01
6.208844507845934224e+00 4.077765149972643610e-01
6.409129814550642124e+00 3.543210744617502628e-01
6.609415121255350023e+00 3.330909403800161872e-01
6.809700427960057034e+00 3.199273559143153700e-01
7.009985734664764934e+00 3.168134091167768562e-01
7.210271041369471945e+00 3.508955855636916032e-01
7.410556348074179844e+00 3.438795211778745697e-01
7.610841654778887744e+00 3.053380679160399569e-01
7.811126961483594755e+00 3.167888781572139045e-01
8.011412268188301766e+00 2.369078116914227483e-01
8.211697574893010554e+00 2.001783238769739570e-01
8.411982881597717565e+00 1.716396160460481046e-01
8.612268188302424576e+00 1.556660578854598409e-01
8.812553495007133364e+00 1.769098679907039062e-01
9.012838801711840375e+00 1.806627232363490210e-01
9.213124108416547386e+00 2.266470680710504781e-01
9.413409415121256174e+00 1.950518064668481100e-01
9.613694721825963185e+00 1.707479853387013080e-01
9.813980028530670197e+00 1.482879739924761187e-01
1.001426533523537898e+01 1.092610648967653059e-01
1.021455064194008600e+01 1.124894424929444858e-01
1.041483594864479301e+01 8.941094530382402705e-02
1.061512125534950179e+01 9.765979711618133496e-02
1.081540656205420881e+01 9.747080909544429683e-02
1.101569186875891582e+01 1.155478527793509097e-01
1.121597717546362460e+01 7.978705725874828125e-02
1.141626248216833162e+01 1.028192421353863045e-01
1.161654778887303863e+01 5.739294601674603535e-02
1.181683309557774564e+01 3.513488272372059656e-02
1.201711840228245443e+01 3.086682083022572465e-02
1.221740370898716144e+01 1.808739534098274121e-02
1.241768901569186845e+01 2.261164590571238669e-02
1.261797432239657724e+01 7.274339872221580183e-02
1.281825962910128425e+01 1.289047836524546409e-01
1.301854493580599126e+01 1.258882076102296188e-01
1.321883024251070005e+01 9.583615941703511887e-02
1.341911554921540706e+01 1.106572427833206890e-01
1.361940085592011407e+01 7.670613933501632675e-02
1.381968616262482286e+01 8.354276224955710373e-02
1.401997146932952987e+01 4.583960113548825321e-02
1.422025677603423688e+01 6.380217348171775271e-02
1.442054208273894389e+01 5.955494064659446612e-02
1.462082738944365268e+01 7.020686557667556171e-02
1.482111269614835969e+01 7.208063667121145102e-02
1.502139800285306670e+01 1.047578615860302043e-01
1.522168330955777549e+01 6.528725831873290197e-02
1.542196861626248250e+01 6.185930525263948210e-02
1.562225392296718951e+01 7.658445454321725909e-02
1.582253922967189830e+01 7.356927258401187164e-02
1.602282453637660353e+01 5.816790472185313920e-02
1.622310984308131410e+01 4.686359636381630389e-02
1.642339514978602111e+01 4.830315625226885845e-02
1.662368045649072812e+01 4.130904446623098053e-02
1.682396576319543513e+01 5.122939286000893072e-02
1.702425106990014214e+01 5.460572770608353166e-02
1.722453637660484915e+01 8.124699883578817561e-02
1.742482168330955972e+01 5.541954210758301413e-02
1.762510699001426673e+01 5.812694121710604289e-02
1.782539229671897374e+01 8.000046292425537497e-02
1.802567760342368075e+01 8.404180560137868017e-02
1.822596291012838776e+01 9.484007993314978735e-02
1.842624821683309477e+01 1.013171079875095915e-01
1.862653352353780534e+01 1.264280255665709007e-01
1.882681883024251235e+01 1.321179220944918298e-01
1.902710413694721936e+01 1.673181306633113874e-01
1.922738944365192637e+01 1.424864253763275523e-01
1.942767475035663338e+01 1.668917200733009143e-01
1.962796005706134039e+01 1.772816297512244399e-01
1.982824536376604740e+01 1.434525527440266846e-01
2.002853067047075797e+01 1.396933262638475337e-01
2.022881597717546498e+01 1.348657704952792302e-01
2.042910128388017199e+01 1.057133749135255874e-01
2.062938659058487900e+01 5.309590955019811986e-02
2.082967189728958601e+01 5.466839416926244644e-02
2.102995720399429302e+01 1.464702586628580383e-01
2.123024251069900359e+01 2.804165262243533685e-01
2.143052781740371060e+01 1.729970245266742168e+01
2.163081312410841761e+01 1.125548559903582024e+01
2.183109843081312462e+01 6.220925507969813140e+00
2.203138373751783163e+01 4.282808599368516767e+00
2.223166904422253864e+01 3.559886508097592106e+00
2.243195435092724921e+01 3.191064192033292723e+00
2.263223965763195622e+01 2.908371383147801303e+00
2.283252496433666323e+01 2.822238556191351222e+00
2.303281027104137024e+01 2.836609322070515748e+00
2.323309557774607725e+01 2.853267170299923716e+00
2.343338088445078427e+01 2.864161454146644026e+00
2.363366619115549128e+01 2.872636999639525790e+00
2.383395149786020184e+01 2.870937024441040375e+00
2.403423680456490885e+01 2.888876936626386005e+00
2.423452211126961586e+01 2.920003770165216839e+00
2.443480741797432287e+01 2.987543186020882757e+00
2.463509272467902989e+01 3.028266994777767618e+00
2.483537803138373690e+01 3.034401426342249852e+00
2.503566333808844746e+01 3.032315715629136488e+00
2.523594864479315447e+01 3.046026947283140718e+00
2.543623395149786148e+01 3.038042563178588118e+00
2.563651925820256849e+01 3.036794097916083235e+00
2.583680456490727551e+01 3.032965252840865933e+00
2.603708987161198252e+01 3.030123065015238204e+00
2.623737517831668953e+01 3.019484065756338431e+00
2.643766048502140009e+01 3.005647427005215810e+00
2.663794579172610710e+01 2.995350848843800318e+00
2.683823109843081411e+01 3.000539781894799862e+00
2.703851640513552113e+01 2.996256399771154655e+00
2.723880171184022814e+01 3.005873153289123412e+00
2.743908701854493515e+01 3.015392607884291643e+00
2.763937232524964571e+01 3.124103795386266480e+00
2.783965763195435272e+01 3.078828267712620192e+00
2.803994293865905973e+01 3.067854485558477506e+00
2.824022824536376675e+01 3.098625058548122535e+00
2.844051355206847376e+01 3.083714713231268334e+00
2.864079885877318077e+01 3.102510717953270269e+00
2.884108416547788778e+01 3.102860343302877855e+00
2.904136947218259834e+01 3.116302690632461569e+00
2.924165477888730535e+01 3.224276335589233433e+00
2.944194008559201237e+01 3.227912514929614396e+00
2.964222539229671938e+01 3.251903376037745819e+00
2.984251069900142639e+01 3.349045718127147353e+00
3.004279600570613340e+01 3.292673901988450336e+00
3.024308131241084396e+01 3.330023141222953509e+00
3.044336661911555098e+01 3.340530596343144421e+00
3.064365192582025799e+01 3.329723677048699759e+00
3.084393723252496500e+01 3.321990113314921000e+00
3.104422253922967201e+01 3.309752899234155610e+00
3.124450784593437902e+01 3.300943024060792652e+00
3.144479315263908958e+01 3.289684398858070846e+00
3.164507845934379660e+01 3.292972169159558593e+00
3.184536376604850361e+01 3.270917014848893523e+00
3.204564907275320707e+01 3.268332347976324659e+00
3.224593437945792118e+01 3.276945969014302573e+00
3.244621968616262819e+01 3.321725476832515067e+00
3.264650499286733520e+01 3.297228537826690342e+00
3.284679029957204222e+01 3.389677660363398459e+00
3.304707560627674923e+01 3.334487069222486610e+00
3.324736091298145624e+01 3.334298488546941108e+00
3.344764621968616325e+01 3.353503159699008584e+00
3.364793152639087026e+01 3.363310047856498564e+00
3.384821683309557727e+01 3.370378141070135669e+00
3.404850213980028428e+01 3.373123380660404624e+00
3.424878744650499129e+01 3.419029107036038351e+00
3.444907275320969831e+01 3.489003130072390046e+00
3.464935805991441242e+01 3.474474101403699056e+00
3.484964336661911943e+01 3.490349379516215489e+00
3.504992867332382644e+01 3.486562172436777463e+00
3.525021398002853346e+01 3.482594509386270243e+00
3.545049928673324047e+01 3.487429128165790981e+00
3.565078459343794748e+01 3.487538778847918852e+00
3.585106990014265449e+01 3.489904535783190820e+00
3.605135520684736150e+01 3.472556004331058155e+00
3.625164051355206851e+01 3.496492895129955869e+00
3.645192582025677552e+01 3.522159299242415109e+00
3.665221112696148253e+01 3.519226980466700905e+00
3.685249643366618955e+01 3.522766969627262768e+00
3.705278174037089656e+01 3.560971219273876276e+00
3.725306704707561067e+01 3.558990852790855364e+00
3.745335235378031769e+01 3.574187604213968861e+00
3.765363766048502470e+01 3.570321341185848318e+00
3.785392296718973171e+01 3.582449362758926004e+00
3.805420827389443872e+01 3.609690644972548768e+00
3.825449358059914573e+01 3.642789940382123337e+00
3.845477888730385274e+01 3.659525147702110903e+00
3.865506419400855975e+01 3.690698638227047912e+00
3.885534950071326676e+01 3.694010869833494137e+00
3.905563480741797378e+01 3.737040012923135368e+00
3.925592011412268079e+01 3.827796820880002837e+00
3.945620542082738780e+01 3.941634014467142233e+00
3.965649072753209481e+01 3.968394981640971597e+00
3.985677603423680893e+01 3.989992613997495052e+00
4.005706134094151594e+01 3.964950452867006536e+00
4.025734664764622295e+01 3.968768248086649297e+00
4.045763195435092996e+01 3.991543524559594491e+00
4.065791726105563697e+01 4.005157977743215802e+00
4.085820256776034398e+01 4.012046543477608473e+00
4.105848787446505099e+01 4.038374461183219744e+00
4.125877318116975800e+01 4.023457479936297432e+00
4.145905848787446502e+01 4.041286564465072395e+00
4.165934379457917203e+01 4.056483820922349715e+00
4.185962910128387904e+01 4.049909449415585172e+00
4.205991440798858605e+01 4.050359323064208539e+00
4.226019971469329306e+01 4.099352310104228181e+00
4.246048502139800718e+01 4.075576413892220806e+00
4.266077032810271419e+01 4.071652593405887366e+00
4.286105563480742120e+01 4.075547991809106207e+00
4.306134094151212821e+01 4.086826947680121336e+00
4.326162624821683522e+01 4.083676339479056949e+00
4.346191155492154223e+01 4.114628722323038446e+00
4.366219686162624924e+01 4.116450114851619269e+00
4.386248216833095626e+01 4.105342166494202694e+00
4.406276747503566327e+01 4.111023581920838943e+00
4.426305278174037028e+01 4.130684765606137177e+00
4.446333808844507729e+01 4.127292714371526117e+00
4.466362339514978430e+01 4.175662774175743053e+00
4.486390870185449842e+01 4.201354447412714244e+00
4.506419400855920543e+01 4.179338245398866114e+00
4.526447931526391244e+01 4.184323425096306615e+00
4.546476462196861945e+01 4.212399297482649629e+00
4.566504992867332646e+01 4.199589267202395781e+00
4.586533523537803347e+01 4.243933804952159328e+00
